Id,DataMovimentacao,Descricao,Valor,Tipo
634,2032-01-04,Hospedagem,200.0,1
635,2032-08-26,Hospedagem,300.0,1
636,2031-05-26,Hospedagem,300.0,1
637,2030-11-23,Hospedagem,450.0,1
638,2032-09-08,Hospedagem,400.0,1
639,2032-02-04,Hospedagem,600.0,1
640,2031-01-27,Hospedagem,200.0,1
641,2032-07-06,Hospedagem,300.0,1
642,2030-10-11,Hospedagem,300.0,1
643,2032-10-25,Hospedagem,50.0,1
644,2030-02-11,Hospedagem,450.0,1
645,2032-04-16,Hospedagem,600.0,1
646,2032-08-10,Hospedagem,200.0,1
647,2032-06-21,Hospedagem,100.0,1
648,2031-03-04,Hospedagem,300.0,1
649,2031-09-08,Hospedagem,200.0,1
650,2031-02-07,Hospedagem,100.0,1
651,2030-10-17,Hospedagem,150.0,1
652,2030-06-18,Hospedagem,200.0,1
653,2030-07-04,Hospedagem,100.0,1
654,2031-07-26,Hospedagem,150.0,1
655,2030-06-20,Hospedagem,200.0,1
656,2032-10-01,Hospedagem,100.0,1
657,2031-04-04,Hospedagem,150.0,1
658,2031-04-14,Hospedagem,300.0,1
659,2030-07-08,Hospedagem,750.0,1
660,2032-09-13,Hospedagem,100.0,1
661,2030-05-07,Hospedagem,300.0,1
662,2032-09-01,Hospedagem,800.0,1
663,2030-05-14,Hospedagem,100.0,1
664,2032-12-16,Hospedagem,150.0,1
665,2032-02-21,Hospedagem,100.0,1
666,2030-07-16,Hospedagem,100.0,1
667,2030-07-30,Hospedagem,100.0,1
668,2032-07-18,Hospedagem,100.0,1
669,2032-09-30,Hospedagem,150.0,1
670,2030-02-25,Hospedagem,300.0,1
671,2032-12-26,Hospedagem,300.0,1
672,2031-04-23,Hospedagem,150.0,1
673,2031-10-20,Hospedagem,300.0,1
674,2030-05-14,Hospedagem,100.0,1
675,2030-09-12,Hospedagem,150.0,1
676,2030-03-30,Hospedagem,300.0,1
677,2031-03-01,Hospedagem,200.0,1
678,2030-09-17,Hospedagem,300.0,1
679,2032-10-12,Hospedagem,450.0,1
680,2032-02-18,Hospedagem,300.0,1
681,2031-09-10,Hospedagem,300.0,1
682,2030-04-08,Hospedagem,100.0,1
683,2030-08-11,Hospedagem,100.0,1
684,2030-12-21,Hospedagem,300.0,1
685,2030-09-26,Hospedagem,100.0,1
686,2030-09-16,Hospedagem,200.0,1
687,2031-04-01,Hospedagem,300.0,1
688,2030-09-01,Hospedagem,100.0,1
689,2031-10-23,Hospedagem,600.0,1
690,2031-07-04,Hospedagem,150.0,1
691,2031-08-19,Hospedagem,400.0,1
692,2031-01-15,Hospedagem,200.0,1
693,2030-04-17,Hospedagem,150.0,1
694,2030-09-03,Hospedagem,150.0,1
695,2031-03-21,Hospedagem,300.0,1
696,2030-10-31,Hospedagem,200.0,1
697,2032-08-08,Hospedagem,100.0,1
698,2030-08-27,Hospedagem,300.0,1
699,2032-01-28,Hospedagem,450.0,1
700,2032-08-09,Hospedagem,150.0,1
701,2030-06-14,Hospedagem,450.0,1
702,2032-02-03,Hospedagem,100.0,1
703,2031-09-26,Hospedagem,450.0,1
704,2032-07-27,Hospedagem,200.0,1
705,2032-09-15,Hospedagem,100.0,1
706,2031-03-21,Hospedagem,300.0,1
707,2031-12-22,Hospedagem,200.0,1
708,2031-09-03,Hospedagem,300.0,1
709,2031-05-02,Hospedagem,150.0,1
710,2030-06-25,Hospedagem,150.0,1
711,2030-10-16,Hospedagem,100.0,1
712,2031-10-27,Hospedagem,600.0,1
713,2032-11-10,Hospedagem,300.0,1
714,2030-04-21,Hospedagem,150.0,1
715,2032-12-23,Hospedagem,450.0,1
716,2030-05-21,Hospedagem,150.0,1
717,2032-05-18,Hospedagem,300.0,1
718,2030-02-01,Hospedagem,150.0,1
719,2030-06-04,Hospedagem,400.0,1
720,2031-08-09,Hospedagem,100.0,1
721,2031-01-01,Hospedagem,450.0,1
722,2032-10-09,Hospedagem,200.0,1
723,2031-09-13,Hospedagem,200.0,1
724,2031-07-27,Hospedagem,400.0,1
725,2030-06-10,Hospedagem,500.0,1
726,2031-02-19,Hospedagem,200.0,1
727,2030-05-11,Hospedagem,450.0,1
728,2032-07-30,Hospedagem,400.0,1
729,2030-06-06,Hospedagem,150.0,1
730,2032-07-27,Hospedagem,600.0,1
731,2031-06-01,Hospedagem,500.0,1
732,2030-02-18,Hospedagem,150.0,1
733,2031-04-29,Hospedagem,100.0,1
734,2030-05-12,Hospedagem,400.0,1
735,2032-08-08,Hospedagem,100.0,1
736,2030-07-18,Hospedagem,200.0,1
737,2032-11-25,Hospedagem,450.0,1
738,2030-07-09,Hospedagem,200.0,1
739,2031-08-13,Hospedagem,300.0,1
740,2030-04-02,Hospedagem,450.0,1
741,2031-05-25,Hospedagem,300.0,1
742,2031-03-07,Hospedagem,100.0,1
743,2030-06-03,Hospedagem,100.0,1
744,2032-08-11,Hospedagem,300.0,1
745,2030-12-07,Hospedagem,400.0,1
746,2032-10-06,Hospedagem,300.0,1
747,2031-04-02,Hospedagem,300.0,1
748,2030-06-02,Hospedagem,200.0,1
749,2032-05-06,Hospedagem,150.0,1
750,2032-10-26,Hospedagem,150.0,1
751,2030-01-17,Hospedagem,300.0,1
752,2031-05-02,Hospedagem,100.0,1
753,2031-11-23,Hospedagem,200.0,1
754,2030-05-20,Hospedagem,300.0,1
755,2030-06-11,Hospedagem,150.0,1
756,2031-10-24,Hospedagem,200.0,1
757,2032-12-23,Hospedagem,200.0,1
758,2030-03-08,Hospedagem,300.0,1
759,2031-01-13,Hospedagem,300.0,1
760,2032-04-24,Hospedagem,100.0,1
761,2032-02-21,Hospedagem,450.0,1
762,2032-04-19,Hospedagem,200.0,1
763,2030-03-05,Hospedagem,200.0,1
764,2030-09-06,Hospedagem,150.0,1
765,2032-10-04,Hospedagem,150.0,1
766,2031-02-15,Hospedagem,200.0,1
767,2030-07-15,Hospedagem,300.0,1
768,2032-11-10,Hospedagem,100.0,1
769,2031-12-01,Hospedagem,800.0,1
770,2032-12-05,Hospedagem,400.0,1
771,2030-11-16,Hospedagem,200.0,1
772,2030-09-20,Hospedagem,800.0,1
773,2032-07-22,Hospedagem,200.0,1
774,2032-12-21,Hospedagem,100.0,1
775,2030-05-08,Hospedagem,300.0,1
776,2031-04-15,Hospedagem,750.0,1
777,2031-10-01,Hospedagem,400.0,1
778,2031-11-15,Hospedagem,200.0,1
779,2031-03-19,Hospedagem,150.0,1
780,2032-07-31,Hospedagem,300.0,1
781,2030-09-29,Hospedagem,100.0,1
782,2031-10-19,Hospedagem,200.0,1
783,2030-03-15,Hospedagem,200.0,1
784,2032-06-29,Hospedagem,450.0,1
785,2030-02-19,Hospedagem,450.0,1
786,2031-02-23,Hospedagem,300.0,1
787,2030-01-04,Hospedagem,150.0,1
788,2031-08-16,Hospedagem,100.0,1
789,2032-02-13,Hospedagem,400.0,1
790,2030-05-21,Hospedagem,100.0,1
791,2032-05-16,Hospedagem,150.0,1
792,2032-01-14,Hospedagem,200.0,1
793,2031-05-25,Hospedagem,200.0,1
794,2032-09-09,Hospedagem,200.0,1
795,2030-02-16,Hospedagem,150.0,1
796,2032-11-01,Hospedagem,100.0,1
797,2030-04-24,Hospedagem,150.0,1
798,2032-05-01,Hospedagem,300.0,1
799,2031-10-28,Hospedagem,400.0,1
800,2030-09-29,Hospedagem,100.0,1
801,2032-01-23,Hospedagem,450.0,1
802,2030-07-20,Hospedagem,100.0,1
803,2031-12-22,Hospedagem,200.0,1
804,2032-09-27,Hospedagem,400.0,1
805,2030-03-17,Hospedagem,100.0,1
806,2032-12-08,Hospedagem,300.0,1
807,2032-08-25,Hospedagem,200.0,1
808,2030-10-05,Hospedagem,300.0,1
809,2032-12-18,Hospedagem,300.0,1
810,2031-10-06,Hospedagem,450.0,1
811,2030-07-07,Hospedagem,200.0,1
812,2032-12-22,Hospedagem,300.0,1
813,2032-11-18,Hospedagem,150.0,1
814,2032-09-08,Hospedagem,100.0,1
815,2030-01-05,Hospedagem,100.0,1
816,2031-03-31,Hospedagem,100.0,1
817,2030-12-16,Hospedagem,100.0,1
818,2032-02-25,Hospedagem,150.0,1
819,2030-12-01,Hospedagem,600.0,1
820,2032-09-02,Hospedagem,800.0,1
821,2030-12-04,Hospedagem,100.0,1
822,2031-11-25,Hospedagem,300.0,1
823,2032-07-14,Hospedagem,150.0,1
824,2031-07-07,Hospedagem,300.0,1
825,2032-10-08,Hospedagem,300.0,1
826,2032-07-03,Hospedagem,150.0,1
827,2032-11-16,Hospedagem,150.0,1
828,2032-01-04,Hospedagem,150.0,1
829,2030-04-05,Hospedagem,100.0,1
830,2030-07-03,Hospedagem,400.0,1
831,2030-07-08,Hospedagem,200.0,1
832,2030-06-01,Hospedagem,400.0,1
833,2030-11-16,Hospedagem,150.0,1
834,2030-12-26,Hospedagem,100.0,1
835,2030-02-03,Hospedagem,150.0,1
836,2030-06-15,Hospedagem,100.0,1
837,2031-05-29,Hospedagem,600.0,1
838,2032-05-23,Hospedagem,200.0,1
839,2030-03-23,Hospedagem,150.0,1
840,2032-01-23,Hospedagem,400.0,1
841,2031-12-13,Hospedagem,300.0,1
842,2030-01-27,Hospedagem,150.0,1
843,2031-12-25,Hospedagem,300.0,1
844,2032-11-09,Hospedagem,400.0,1
845,2030-07-21,Hospedagem,800.0,1
846,2030-08-17,Hospedagem,200.0,1
847,2032-09-09,Hospedagem,150.0,1
848,2031-11-12,Hospedagem,300.0,1
849,2032-09-15,Hospedagem,100.0,1
850,2031-10-19,Hospedagem,100.0,1
851,2032-04-14,Hospedagem,400.0,1
852,2030-08-24,Hospedagem,100.0,1
853,2032-10-31,Hospedagem,200.0,1
854,2031-02-24,Hospedagem,300.0,1
855,2032-11-07,Hospedagem,200.0,1
856,2030-10-09,Hospedagem,100.0,1
857,2032-07-01,Hospedagem,450.0,1
858,2031-09-18,Hospedagem,450.0,1
859,2031-10-07,Hospedagem,100.0,1
860,2031-02-05,Hospedagem,300.0,1
861,2032-07-13,Hospedagem,150.0,1
862,2030-03-23,Hospedagem,400.0,1
863,2032-11-30,Hospedagem,100.0,1
864,2031-05-19,Hospedagem,300.0,1
865,2030-07-14,Hospedagem,400.0,1
866,2030-12-25,Hospedagem,400.0,1
867,2031-04-09,Hospedagem,150.0,1
868,2030-06-06,Hospedagem,100.0,1
869,2032-12-25,Hospedagem,200.0,1
870,2031-01-13,Hospedagem,150.0,1
871,2032-07-29,Hospedagem,300.0,1
872,2030-06-30,Hospedagem,100.0,1
873,2030-11-17,Hospedagem,100.0,1
874,2032-01-14,Hospedagem,200.0,1
875,2031-07-27,Hospedagem,400.0,1
876,2031-07-27,Hospedagem,450.0,1
877,2031-02-18,Hospedagem,450.0,1
878,2031-02-12,Hospedagem,400.0,1
879,2030-08-02,Hospedagem,150.0,1
880,2032-10-07,Hospedagem,1000.0,1
881,2031-09-27,Hospedagem,600.0,1
882,2031-04-02,Hospedagem,300.0,1
883,2031-07-24,Hospedagem,150.0,1
884,2031-06-23,Hospedagem,200.0,1
885,2032-08-01,Hospedagem,50.0,1
886,2030-08-24,Hospedagem,150.0,1
887,2030-02-03,Hospedagem,400.0,1
888,2030-04-01,Hospedagem,300.0,1
889,2030-02-20,Hospedagem,450.0,1
890,2031-02-16,Hospedagem,300.0,1
891,2031-06-28,Hospedagem,150.0,1
892,2032-02-15,Hospedagem,100.0,1
893,2030-03-19,Hospedagem,150.0,1
894,2032-03-23,Hospedagem,100.0,1
895,2032-09-22,Hospedagem,100.0,1
896,2032-11-09,Hospedagem,300.0,1
897,2032-11-18,Hospedagem,200.0,1
898,2031-10-23,Hospedagem,450.0,1
899,2030-06-08,Hospedagem,300.0,1
900,2030-05-07,Hospedagem,200.0,1
901,2031-11-23,Hospedagem,300.0,1
902,2031-05-04,Hospedagem,450.0,1
903,2032-06-16,Hospedagem,300.0,1
904,2030-12-20,Hospedagem,200.0,1
905,2030-08-21,Hospedagem,150.0,1
906,2031-07-17,Hospedagem,150.0,1
907,2030-07-07,Hospedagem,200.0,1
908,2031-12-25,Hospedagem,600.0,1
909,2032-07-12,Hospedagem,400.0,1
910,2031-07-06,Hospedagem,100.0,1
911,2030-10-14,Hospedagem,100.0,1
912,2030-12-19,Hospedagem,400.0,1
913,2030-01-21,Hospedagem,600.0,1
914,2031-04-11,Hospedagem,100.0,1
915,2031-10-07,Hospedagem,600.0,1
916,2032-09-23,Hospedagem,300.0,1
917,2031-02-06,Hospedagem,200.0,1
918,2032-08-19,Hospedagem,450.0,1
919,2030-08-18,Hospedagem,400.0,1
920,2031-03-14,Hospedagem,400.0,1
921,2031-11-29,Hospedagem,500.0,1
922,2031-12-23,Hospedagem,100.0,1
923,2030-08-19,Hospedagem,300.0,1
924,2031-02-09,Hospedagem,200.0,1
925,2032-03-24,Hospedagem,300.0,1
926,2031-06-04,Hospedagem,200.0,1
927,2031-03-14,Hospedagem,150.0,1
928,2031-09-14,Hospedagem,800.0,1
929,2031-01-05,Hospedagem,150.0,1
930,2032-01-05,Hospedagem,100.0,1
931,2032-09-16,Hospedagem,100.0,1
932,2032-08-09,Hospedagem,300.0,1
933,2031-12-21,Hospedagem,200.0,1
934,2032-11-24,Hospedagem,200.0,1
935,2030-02-06,Hospedagem,100.0,1
936,2031-03-07,Hospedagem,150.0,1
937,2030-06-23,Hospedagem,600.0,1
938,2030-12-22,Hospedagem,200.0,1
939,2032-12-18,Hospedagem,200.0,1
940,2030-04-17,Hospedagem,300.0,1
941,2032-09-22,Hospedagem,300.0,1
942,2031-03-28,Hospedagem,100.0,1
943,2031-05-16,Hospedagem,200.0,1
944,2032-01-18,Hospedagem,300.0,1
945,2030-09-26,Hospedagem,300.0,1
946,2030-05-15,Hospedagem,150.0,1
947,2030-07-09,Hospedagem,200.0,1
948,2032-09-14,Hospedagem,200.0,1
949,2030-08-13,Hospedagem,300.0,1
950,2031-10-30,Hospedagem,300.0,1
951,2030-12-13,Hospedagem,450.0,1
952,2030-01-25,Hospedagem,100.0,1
953,2031-09-23,Hospedagem,150.0,1
954,2032-07-06,Hospedagem,200.0,1
955,2031-11-22,Hospedagem,750.0,1
956,2032-05-17,Hospedagem,100.0,1
957,2032-10-31,Hospedagem,200.0,1
958,2031-12-24,Hospedagem,100.0,1
959,2032-11-28,Hospedagem,200.0,1
960,2030-03-09,Hospedagem,150.0,1
961,2032-03-22,Hospedagem,150.0,1
962,2032-09-27,Hospedagem,300.0,1
963,2030-08-30,Hospedagem,600.0,1
964,2030-11-13,Hospedagem,200.0,1
965,2030-02-13,Hospedagem,100.0,1
966,2031-07-29,Hospedagem,400.0,1
967,2030-09-16,Hospedagem,300.0,1
968,2030-06-26,Hospedagem,200.0,1
969,2032-11-27,Hospedagem,200.0,1
970,2032-10-28,Hospedagem,100.0,1
971,2030-03-12,Hospedagem,100.0,1
972,2031-01-23,Hospedagem,300.0,1
973,2032-01-24,Hospedagem,200.0,1
974,2031-07-16,Hospedagem,200.0,1
975,2032-09-18,Hospedagem,750.0,1
976,2031-06-16,Hospedagem,400.0,1
977,2031-11-04,Hospedagem,100.0,1
978,2032-04-04,Hospedagem,300.0,1
979,2030-10-11,Hospedagem,200.0,1
980,2030-12-14,Hospedagem,300.0,1
981,2032-01-25,Hospedagem,150.0,1
982,2032-02-10,Hospedagem,500.0,1
983,2032-05-03,Hospedagem,150.0,1
984,2032-10-12,Hospedagem,300.0,1
985,2030-10-10,Hospedagem,200.0,1
986,2030-05-26,Hospedagem,100.0,1
987,2030-05-05,Hospedagem,100.0,1
988,2032-09-15,Hospedagem,300.0,1
989,2032-07-19,Hospedagem,150.0,1
990,2032-01-01,Hospedagem,100.0,1
991,2032-02-24,Hospedagem,450.0,1
992,2032-10-12,Hospedagem,300.0,1
993,2030-08-01,Hospedagem,300.0,1
994,2030-02-15,Hospedagem,200.0,1
995,2032-01-13,Hospedagem,450.0,1
996,2032-02-19,Hospedagem,100.0,1
997,2031-01-18,Hospedagem,100.0,1
998,2031-04-09,Hospedagem,150.0,1
999,2031-08-05,Hospedagem,1000.0,1
1000,2030-07-16,Hospedagem,450.0,1
1001,2031-02-24,Hospedagem,200.0,1
1002,2032-12-19,Hospedagem,150.0,1
1003,2031-08-08,Hospedagem,100.0,1
1004,2032-10-16,Hospedagem,450.0,1
1005,2032-08-26,Hospedagem,100.0,1
1006,2031-12-16,Hospedagem,400.0,1
1007,2032-03-18,Hospedagem,100.0,1
1008,2032-07-03,Hospedagem,200.0,1
1009,2030-06-26,Hospedagem,450.0,1
1010,2031-02-25,Hospedagem,150.0,1
1011,2030-10-29,Hospedagem,100.0,1
1012,2031-01-31,Hospedagem,200.0,1
1013,2032-03-22,Hospedagem,300.0,1
1014,2032-05-14,Hospedagem,100.0,1
1015,2030-11-03,Hospedagem,200.0,1
1016,2032-12-10,Hospedagem,200.0,1
1017,2031-03-28,Hospedagem,300.0,1
1018,2032-08-03,Hospedagem,100.0,1
1019,2031-01-17,Hospedagem,200.0,1
1020,2031-10-19,Hospedagem,600.0,1
1021,2031-04-25,Hospedagem,300.0,1
1022,2032-10-23,Hospedagem,150.0,1
1023,2032-12-27,Hospedagem,400.0,1
1024,2032-09-14,Hospedagem,450.0,1
1025,2030-11-12,Hospedagem,400.0,1
1026,2032-09-12,Hospedagem,150.0,1
1027,2032-03-19,Hospedagem,150.0,1
1028,2032-07-01,Hospedagem,400.0,1
1029,2030-04-27,Hospedagem,150.0,1
1030,2032-09-05,Hospedagem,450.0,1
1031,2031-03-19,Hospedagem,400.0,1
1032,2030-06-08,Hospedagem,100.0,1
1033,2031-05-25,Hospedagem,300.0,1
1034,2031-10-31,Hospedagem,450.0,1
1035,2030-08-29,Hospedagem,600.0,1
1036,2030-01-03,Hospedagem,400.0,1
1037,2032-11-30,Hospedagem,100.0,1
1038,2030-04-15,Hospedagem,200.0,1
1039,2031-08-13,Hospedagem,300.0,1
1040,2032-11-29,Hospedagem,300.0,1
1041,2032-07-08,Hospedagem,100.0,1
1042,2032-09-03,Hospedagem,400.0,1
1043,2031-01-31,Hospedagem,150.0,1
1044,2031-05-11,Hospedagem,400.0,1
1045,2031-12-17,Hospedagem,1000.0,1
1046,2031-09-07,Hospedagem,600.0,1
1047,2030-11-08,Hospedagem,300.0,1
1048,2031-12-23,Hospedagem,100.0,1
1049,2030-11-18,Hospedagem,450.0,1
1050,2031-12-26,Hospedagem,200.0,1
1051,2030-04-17,Hospedagem,500.0,1
1052,2030-10-29,Hospedagem,150.0,1
1053,2030-04-11,Hospedagem,150.0,1
1054,2032-04-29,Hospedagem,400.0,1
1055,2031-03-19,Hospedagem,400.0,1
1056,2032-01-05,Hospedagem,450.0,1
1057,2031-07-15,Hospedagem,100.0,1
1058,2032-03-12,Hospedagem,200.0,1
1059,2031-01-11,Hospedagem,1000.0,1
1060,2032-12-28,Hospedagem,300.0,1
1061,2032-02-15,Hospedagem,500.0,1
1062,2031-03-07,Hospedagem,100.0,1
1063,2031-11-05,Hospedagem,300.0,1
1064,2032-10-28,Hospedagem,150.0,1
1065,2030-07-07,Hospedagem,200.0,1
1066,2031-07-14,Hospedagem,200.0,1
1067,2031-08-10,Hospedagem,200.0,1
1068,2032-10-24,Hospedagem,150.0,1
1069,2032-11-09,Hospedagem,100.0,1
1070,2031-06-11,Hospedagem,750.0,1
1071,2032-12-04,Hospedagem,100.0,1
1072,2031-10-21,Hospedagem,750.0,1
1073,2032-06-10,Hospedagem,400.0,1
1074,2030-01-10,Hospedagem,450.0,1
1075,2032-08-28,Hospedagem,150.0,1
1076,2032-11-19,Hospedagem,600.0,1
1077,2032-09-25,Hospedagem,150.0,1
1078,2031-08-02,Hospedagem,750.0,1
1079,2031-03-09,Hospedagem,600.0,1
1080,2030-01-19,Hospedagem,150.0,1
1081,2030-06-20,Hospedagem,100.0,1
1082,2032-12-08,Hospedagem,100.0,1
1083,2031-06-12,Hospedagem,200.0,1
1084,2032-04-22,Hospedagem,400.0,1
1085,2032-07-25,Hospedagem,300.0,1
1086,2030-09-20,Hospedagem,100.0,1
1087,2032-08-06,Hospedagem,200.0,1
1088,2032-10-21,Hospedagem,400.0,1
1089,2031-04-09,Hospedagem,100.0,1
1090,2031-05-05,Hospedagem,200.0,1
1091,2030-02-13,Hospedagem,100.0,1
1092,2032-04-11,Hospedagem,300.0,1
1093,2030-01-21,Hospedagem,200.0,1
1094,2031-06-06,Hospedagem,300.0,1
1095,2032-07-28,Hospedagem,100.0,1
1096,2032-04-24,Hospedagem,200.0,1
1097,2031-09-22,Hospedagem,600.0,1
1098,2030-10-16,Hospedagem,200.0,1
1099,2030-10-24,Hospedagem,100.0,1
1100,2030-09-14,Hospedagem,600.0,1
1101,2032-07-30,Hospedagem,200.0,1
1102,2032-09-30,Hospedagem,200.0,1
1103,2030-04-06,Hospedagem,300.0,1
1104,2030-08-05,Hospedagem,1000.0,1
1105,2030-03-13,Hospedagem,200.0,1
1106,2032-05-08,Hospedagem,200.0,1
1107,2031-07-18,Hospedagem,150.0,1
1108,2032-03-31,Hospedagem,300.0,1
1109,2032-09-06,Hospedagem,300.0,1
1110,2031-10-03,Hospedagem,100.0,1
1111,2032-03-09,Hospedagem,600.0,1
1112,2031-03-02,Hospedagem,200.0,1
1113,2030-11-16,Hospedagem,200.0,1
1114,2032-10-01,Hospedagem,200.0,1
1115,2032-07-04,Hospedagem,200.0,1
1116,2030-03-17,Hospedagem,150.0,1
1117,2032-06-02,Hospedagem,150.0,1
1118,2030-08-05,Hospedagem,150.0,1
1119,2032-01-01,Hospedagem,800.0,1
1120,2030-09-26,Hospedagem,1000.0,1
1121,2030-01-17,Hospedagem,400.0,1
1122,2031-09-17,Hospedagem,100.0,1
1123,2031-09-21,Hospedagem,150.0,1
1124,2032-04-01,Hospedagem,150.0,1
1125,2031-09-05,Hospedagem,300.0,1
1126,2031-06-06,Hospedagem,400.0,1
1127,2030-08-16,Hospedagem,150.0,1
1128,2031-07-29,Hospedagem,150.0,1
1129,2031-11-15,Hospedagem,300.0,1
1130,2031-01-08,Hospedagem,400.0,1
1131,2030-03-01,Hospedagem,200.0,1
1132,2030-11-20,Hospedagem,100.0,1
1133,2032-12-07,Hospedagem,600.0,1
1134,2030-07-22,Hospedagem,200.0,1
1135,2031-05-19,Hospedagem,100.0,1
1136,2032-10-28,Hospedagem,200.0,1
1137,2031-04-06,Hospedagem,600.0,1
1138,2032-09-19,Hospedagem,150.0,1
1139,2030-08-09,Hospedagem,150.0,1
1140,2030-07-03,Hospedagem,100.0,1
1141,2032-03-05,Hospedagem,100.0,1
1142,2030-01-03,Hospedagem,300.0,1
1143,2032-11-05,Hospedagem,150.0,1
1144,2032-09-16,Hospedagem,300.0,1
1145,2030-03-22,Hospedagem,200.0,1
1146,2031-04-03,Hospedagem,150.0,1
1147,2032-03-16,Hospedagem,200.0,1
1148,2031-01-01,Hospedagem,400.0,1
1149,2032-03-02,Hospedagem,100.0,1
1150,2031-08-13,Hospedagem,100.0,1
1151,2032-03-23,Hospedagem,600.0,1
1152,2032-11-16,Hospedagem,150.0,1
1153,2031-06-11,Hospedagem,100.0,1
1154,2030-11-21,Hospedagem,200.0,1
1155,2032-10-17,Hospedagem,300.0,1
1156,2032-01-10,Hospedagem,200.0,1
1157,2032-08-18,Hospedagem,200.0,1
1158,2031-07-01,Hospedagem,150.0,1
1159,2032-07-03,Hospedagem,150.0,1
1160,2031-03-03,Hospedagem,100.0,1
1161,2031-12-24,Hospedagem,150.0,1
1162,2030-12-22,Hospedagem,400.0,1
1163,2030-11-29,Hospedagem,150.0,1
1164,2032-01-24,Hospedagem,400.0,1
1165,2030-01-19,Hospedagem,200.0,1
1166,2032-08-24,Hospedagem,800.0,1
1167,2032-04-13,Hospedagem,450.0,1
1168,2031-05-08,Hospedagem,150.0,1
1169,2030-11-19,Hospedagem,600.0,1
1170,2031-06-27,Hospedagem,100.0,1
1171,2032-07-06,Hospedagem,750.0,1
1172,2030-01-30,Hospedagem,150.0,1
1173,2030-01-16,Hospedagem,100.0,1
1174,2031-09-22,Hospedagem,450.0,1
1175,2032-10-23,Hospedagem,150.0,1
1176,2032-03-17,Hospedagem,450.0,1
1177,2032-07-25,Hospedagem,600.0,1
1178,2031-04-18,Hospedagem,100.0,1
1179,2032-02-26,Hospedagem,100.0,1
1180,2032-10-24,Hospedagem,100.0,1
1181,2031-02-18,Hospedagem,600.0,1
1182,2031-10-31,Hospedagem,450.0,1
1183,2031-09-28,Hospedagem,100.0,1
1184,2031-09-16,Hospedagem,100.0,1
1185,2032-09-16,Hospedagem,600.0,1
1186,2032-06-22,Hospedagem,300.0,1
1187,2032-03-03,Hospedagem,150.0,1
1188,2030-10-02,Hospedagem,300.0,1
1189,2031-11-05,Hospedagem,150.0,1
1190,2030-08-18,Hospedagem,300.0,1
1191,2030-11-28,Hospedagem,150.0,1
1192,2032-10-19,Hospedagem,150.0,1
1193,2032-12-29,Hospedagem,150.0,1
1194,2032-06-08,Hospedagem,500.0,1
1195,2030-08-16,Hospedagem,150.0,1
1196,2032-05-13,Hospedagem,300.0,1
1197,2030-05-08,Hospedagem,450.0,1
1198,2032-06-01,Hospedagem,400.0,1
1199,2031-08-05,Hospedagem,750.0,1
1200,2030-05-17,Hospedagem,750.0,1
1201,2031-08-12,Hospedagem,100.0,1
1202,2031-03-28,Hospedagem,100.0,1
1203,2031-05-25,Hospedagem,400.0,1
1204,2030-07-20,Hospedagem,300.0,1
1205,2031-09-23,Hospedagem,50.0,1
1206,2030-10-05,Hospedagem,300.0,1
1207,2030-02-11,Hospedagem,400.0,1
1208,2032-05-31,Hospedagem,150.0,1
1209,2032-09-08,Hospedagem,300.0,1
1210,2031-09-21,Hospedagem,450.0,1
1211,2032-11-06,Hospedagem,800.0,1
1212,2032-03-16,Hospedagem,100.0,1
1213,2030-02-11,Hospedagem,300.0,1
1214,2032-10-04,Hospedagem,200.0,1
1215,2032-06-02,Hospedagem,150.0,1
1216,2030-12-18,Hospedagem,400.0,1
1217,2030-06-05,Hospedagem,200.0,1
1218,2031-01-01,Hospedagem,450.0,1
1219,2030-10-27,Hospedagem,600.0,1
1220,2032-09-30,Hospedagem,200.0,1
1221,2032-05-02,Hospedagem,800.0,1
1222,2030-05-22,Hospedagem,300.0,1
1223,2032-12-14,Hospedagem,1000.0,1
1224,2031-06-28,Hospedagem,300.0,1
1225,2032-09-09,Hospedagem,100.0,1
1226,2030-05-24,Hospedagem,300.0,1
1227,2031-04-23,Hospedagem,100.0,1
1228,2032-02-07,Hospedagem,300.0,1
1229,2031-12-11,Hospedagem,500.0,1
1230,2031-03-04,Hospedagem,100.0,1
1231,2032-06-22,Hospedagem,450.0,1
1232,2032-01-20,Hospedagem,100.0,1
1233,2030-12-02,Hospedagem,100.0,1
1234,2031-06-25,Hospedagem,450.0,1
1235,2031-01-02,Hospedagem,150.0,1
1236,2032-06-03,Hospedagem,450.0,1
1237,2030-01-16,Hospedagem,400.0,1
1238,2030-01-26,Hospedagem,300.0,1
1239,2032-05-12,Hospedagem,100.0,1
1240,2030-08-09,Hospedagem,200.0,1
1241,2030-03-19,Hospedagem,450.0,1
1242,2030-05-07,Hospedagem,200.0,1
1243,2031-07-20,Hospedagem,100.0,1
1244,2030-09-23,Hospedagem,400.0,1
1245,2032-07-24,Hospedagem,100.0,1
1246,2032-07-03,Hospedagem,400.0,1
1247,2031-06-13,Hospedagem,100.0,1
1248,2030-11-04,Hospedagem,200.0,1
1249,2031-10-08,Hospedagem,150.0,1
1250,2030-11-03,Hospedagem,300.0,1
1251,2032-09-03,Hospedagem,200.0,1
1252,2031-08-04,Hospedagem,100.0,1
1253,2031-02-20,Hospedagem,200.0,1
1254,2032-06-27,Hospedagem,800.0,1
1255,2031-02-25,Hospedagem,150.0,1
1256,2031-07-31,Hospedagem,200.0,1
